,season,league_name,player,nationality,position,team,age,birth_year,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions
23,2021-2022,Ligue-1-Stats,Alexandre Letellier,fr FRA,GK,Paris S-G,30,1990,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,1.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0
24,2021-2022,Ligue-1-Stats,Anthony Lopes,pt POR,GK,Lyon,30,1990,34.0,34.0,2982.0,33.1,45.0,1.36,148.0,105.0,71.6,14.0,11.0,9.0,8.0,23.5,4.0,3.0,1.0,0.0,25.0,1.0,8.0,3.0,42.7,0.26,0.7,0.02,113.0,263.0,43.0,910.0,160.0,23.0,29.3,219.0,24.7,31.4,412.0,17.0,4.1,28.0,0.85,14.6
25,2021-2022,Ligue-1-Stats,Pau López,es ESP,GK,Marseille,26,1994,29.0,29.0,2610.0,29.0,31.0,1.07,86.0,55.0,68.6,15.0,6.0,8.0,10.0,34.5,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,29.9,0.32,-1.1,-0.04,79.0,248.0,31.9,1166.0,145.0,16.8,25.8,167.0,31.1,33.4,271.0,19.0,7.0,46.0,1.59,17.8
26,2021-2022,Ligue-1-Stats,Steve Mandanda,fr FRA,GK,Marseille,36,1985,9.0,9.0,810.0,9.0,7.0,0.78,26.0,20.0,73.1,6.0,2.0,1.0,5.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.7,0.26,0.7,0.08,40.0,104.0,38.5,332.0,37.0,23.5,28.0,67.0,38.8,34.4,135.0,6.0,4.4,21.0,2.33,19.1
27,2021-2022,Ligue-1-Stats,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,10.0,900.0,10.0,14.0,1.4,44.0,31.0,68.2,3.0,3.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.6,0.29,-0.4,-0.04,37.0,139.0,26.6,184.0,37.0,50.5,40.5,88.0,52.3,45.2,186.0,8.0,4.3,8.0,0.8,11.6
28,2021-2022,Ligue-1-Stats,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,7.0,630.0,7.0,8.0,1.14,24.0,16.0,75.0,1.0,3.0,3.0,1.0,14.3,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,7.8,0.25,-0.2,-0.02,32.0,97.0,33.0,164.0,40.0,37.8,35.7,75.0,46.7,37.7,109.0,11.0,10.1,9.0,1.29,11.4
29,2021-2022,Ligue-1-Stats,Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,22.0,1980.0,22.0,38.0,1.73,91.0,56.0,62.6,3.0,8.0,11.0,4.0,18.2,5.0,4.0,0.0,1.0,0.0,4.0,3.0,3.0,30.5,0.3,-4.5,-0.2,71.0,296.0,24.0,357.0,78.0,45.7,38.5,177.0,75.1,56.0,345.0,4.0,1.2,15.0,0.68,13.1
30,2021-2022,Ligue-1-Stats,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,21.0,21.0,1856.0,20.6,18.0,0.87,78.0,60.0,79.5,13.0,6.0,2.0,7.0,33.3,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,18.3,0.21,0.3,0.01,23.0,58.0,39.7,415.0,100.0,11.3,24.5,132.0,8.3,22.2,239.0,5.0,2.1,20.0,0.97,16.3
31,2021-2022,Ligue-1-Stats,Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,38.0,3420.0,38.0,40.0,1.05,141.0,104.0,77.3,20.0,9.0,9.0,11.0,28.9,9.0,8.0,0.0,1.0,0.0,0.0,5.0,3.0,41.5,0.24,4.5,0.12,160.0,415.0,38.6,839.0,173.0,31.9,32.5,280.0,52.5,42.5,427.0,23.0,5.4,46.0,1.21,17.1
32,2021-2022,Ligue-1-Stats,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,29.0,29.0,2587.0,28.7,41.0,1.43,158.0,117.0,75.9,10.0,4.0,15.0,8.0,27.6,4.0,3.0,1.0,0.0,25.0,0.0,1.0,1.0,44.5,0.26,4.5,0.15,134.0,332.0,40.4,808.0,179.0,27.4,30.3,262.0,42.4,37.0,466.0,37.0,7.9,27.0,0.94,13.5
33,2021-2022,Ligue-1-Stats,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,21.0,21.0,1875.0,20.8,39.0,1.87,91.0,54.0,60.4,2.0,8.0,11.0,3.0,14.3,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,29.8,0.3,-7.2,-0.35,131.0,335.0,39.1,431.0,137.0,48.0,39.7,167.0,76.6,54.9,319.0,39.0,12.2,42.0,2.02,14.8
34,2021-2022,Ligue-1-Stats,Danijel Petković,me MNE,GK,Angers,28,1993,15.0,15.0,1350.0,15.0,22.0,1.47,65.0,45.0,69.2,3.0,3.0,9.0,2.0,13.3,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0.27,-1.0,-0.07,39.0,126.0,31.0,333.0,93.0,22.8,29.8,120.0,41.7,37.1,198.0,15.0,7.6,16.0,1.07,13.2
35,2021-2022,Ligue-1-Stats,Julian Pollersbeck,de GER,GK,Lyon,26,1994,6.0,4.0,436.0,4.8,6.0,1.24,25.0,19.0,92.0,3.0,0.0,1.0,1.0,25.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5,0.14,1.5,0.31,13.0,35.0,37.1,140.0,25.0,20.0,27.1,34.0,20.6,27.0,47.0,1.0,2.1,7.0,1.44,17.4
36,2021-2022,Ligue-1-Stats,Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13.0,13.0,1170.0,13.0,29.0,2.23,61.0,32.0,55.7,3.0,5.0,5.0,2.0,15.4,4.0,2.0,2.0,0.0,50.0,0.0,5.0,2.0,20.4,0.27,-6.6,-0.51,75.0,198.0,37.9,373.0,55.0,36.5,33.1,111.0,55.9,41.0,191.0,10.0,5.2,40.0,3.08,17.6
37,2021-2022,Ligue-1-Stats,Predrag Rajković,rs SRB,GK,Reims,25,1995,38.0,38.0,3420.0,38.0,44.0,1.16,161.0,116.0,75.8,11.0,13.0,14.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7,2.0,8.0,0.0,42.9,0.24,-1.1,-0.03,151.0,479.0,31.5,975.0,217.0,35.5,34.7,285.0,46.7,38.8,645.0,37.0,5.7,53.0,1.39,14.8
38,2021-2022,Ligue-1-Stats,Sergio Rico,es ESP,GK,Paris S-G,27,1993,1.0,0.0,23.0,0.3,1.0,3.91,3.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,-0.8,-3.23,0.0,1.0,0.0,7.0,1.0,14.3,31.4,0.0,0.0,0.0,5.0,0.0,0.0,2.0,7.83,23.5
39,2021-2022,Ligue-1-Stats,Romain Salin,fr FRA,GK,Rennes,37,1984,1.0,1.0,90.0,1.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.49,-0.5,-0.53,4.0,7.0,57.1,30.0,8.0,23.3,31.2,3.0,0.0,14.3,11.0,0.0,0.0,1.0,1.0,21.5
40,2021-2022,Ligue-1-Stats,Matz Sels,be BEL,GK,Strasbourg,29,1992,37.0,37.0,3330.0,37.0,43.0,1.16,130.0,88.0,70.0,16.0,12.0,9.0,13.0,35.1,4.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,35.0,0.24,-7.0,-0.19,164.0,401.0,40.9,718.0,145.0,39.1,34.3,239.0,50.2,40.6,476.0,13.0,2.7,39.0,1.05,13.7
0,2020-2021,Ligue-1-Stats,Saturnin Allagbé,bj BEN,GK,Dijon,26,1993,12.0,12.0,1080.0,12.0,30.0,2.5,66.0,36.0,56.1,2.0,2.0,8.0,3.0,25.0,3.0,1.0,1.0,1.0,50.0,1.0,2.0,1.0,20.3,0.28,-8.7,-0.72,66.0,187.0,35.3,297.0,70.0,40.7,35.2,105.0,62.9,45.2,166.0,5.0,3.0,17.0,1.42,16.2
1,2020-2021,Ligue-1-Stats,Stefan Bajic,fr FRA,GK,Saint-Étienne,18,2001,1.0,1.0,90.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.39,-2.4,-2.42,4.0,16.0,25.0,30.0,9.0,33.3,35.0,7.0,85.7,47.1,17.0,0.0,0.0,0.0,0.0,7.7
2,2020-2021,Ligue-1-Stats,Walter Benítez,ar ARG,GK,Nice,27,1993,38.0,38.0,3420.0,38.0,53.0,1.39,176.0,123.0,73.9,15.0,7.0,16.0,9.0,23.7,7.0,7.0,0.0,0.0,0.0,1.0,11.0,0.0,50.8,0.25,-2.2,-0.06,91.0,286.0,31.8,919.0,180.0,21.1,27.2,300.0,30.7,32.4,572.0,24.0,4.2,20.0,0.53,13.1
3,2020-2021,Ligue-1-Stats,Paul Bernardoni,fr FRA,GK,Angers,23,1997,38.0,38.0,3420.0,38.0,58.0,1.53,139.0,82.0,63.3,12.0,8.0,18.0,9.0,23.7,8.0,7.0,1.0,0.0,12.5,0.0,5.0,1.0,53.5,0.33,-3.5,-0.09,143.0,456.0,31.4,712.0,214.0,37.5,35.2,269.0,70.3,50.9,516.0,19.0,3.7,17.0,0.45,11.3
4,2020-2021,Ligue-1-Stats,Dimitry Bertaud,cd COD,GK,Montpellier,22,1998,9.0,7.0,745.0,8.3,11.0,1.33,42.0,31.0,76.2,4.0,2.0,1.0,3.0,42.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.32,3.0,0.36,94.0,180.0,52.2,230.0,46.0,47.8,39.3,82.0,85.4,55.4,145.0,7.0,4.8,2.0,0.24,10.5
5,2020-2021,Ligue-1-Stats,Marcin Bułka,pl POL,GK,Paris S-G,20,1999,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.49,2.0,4.0,50.0,28.0,9.0,10.7,21.3,2.0,50.0,36.0,12.0,0.0,0.0,2.0,2.0,18.6
6,2020-2021,Ligue-1-Stats,Marc-Aurèle Caillard,fr FRA,GK,Metz,26,1994,5.0,4.0,361.0,4.0,10.0,2.49,23.0,13.0,69.6,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.24,-1.5,-0.38,13.0,40.0,32.5,71.0,26.0,25.4,30.0,30.0,73.3,55.5,55.0,2.0,3.6,2.0,0.5,13.4
7,2020-2021,Ligue-1-Stats,Sébastien Cibois,fr FRA,GK,Brest,22,1998,3.0,3.0,270.0,3.0,4.0,1.33,11.0,7.0,72.7,1.0,1.0,1.0,1.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.26,-0.1,-0.04,14.0,36.0,38.9,69.0,12.0,39.1,35.8,22.0,40.9,37.5,51.0,1.0,2.0,3.0,1.0,17.4
8,2020-2021,Ligue-1-Stats,Benoît Costil,fr FRA,GK,Bordeaux,33,1987,38.0,38.0,3420.0,38.0,56.0,1.47,156.0,100.0,68.6,13.0,6.0,19.0,14.0,36.8,8.0,7.0,1.0,0.0,12.5,2.0,6.0,1.0,48.2,0.26,-6.8,-0.18,264.0,610.0,43.3,1034.0,144.0,40.0,35.3,292.0,67.1,47.6,560.0,16.0,2.9,30.0,0.79,13.2
9,2020-2021,Ligue-1-Stats,Yehvann Diouf,fr FRA,GK,Reims,20,1999,2.0,1.0,135.0,1.5,1.0,0.67,6.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.08,0.5,0.32,5.0,15.0,33.3,40.0,13.0,25.0,29.1,12.0,41.7,36.3,24.0,0.0,0.0,3.0,2.0,17.8
10,2020-2021,Ligue-1-Stats,Matthieu Dreyer,fr FRA,GK,Lorient,31,1989,15.0,15.0,1350.0,15.0,25.0,1.67,56.0,32.0,66.1,5.0,5.0,5.0,2.0,13.3,6.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,20.6,0.28,-3.4,-0.22,71.0,188.0,37.8,249.0,44.0,45.4,37.1,108.0,69.4,46.1,204.0,1.0,0.5,6.0,0.4,12.1
11,2020-2021,Ligue-1-Stats,Wuilker Faríñez,ve VEN,GK,Lens,22,1998,3.0,1.0,107.0,1.2,3.0,2.52,7.0,4.0,71.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5,0.36,0.5,0.41,3.0,13.0,23.1,19.0,6.0,52.6,39.4,9.0,33.3,29.6,14.0,0.0,0.0,3.0,2.52,21.8
12,2020-2021,Ligue-1-Stats,Alfred Gomis,sn SEN,GK,Dijon,26,1993,5.0,5.0,450.0,5.0,10.0,2.0,31.0,22.0,77.4,0.0,1.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,11.8,0.29,2.8,0.55,29.0,90.0,32.2,122.0,31.0,39.3,36.7,65.0,64.6,49.2,122.0,7.0,5.7,7.0,1.4,12.3
13,2020-2021,Ligue-1-Stats,Alfred Gomis,sn SEN,GK,Rennes,26,1993,22.0,22.0,1980.0,22.0,25.0,1.14,76.0,52.0,71.1,7.0,5.0,10.0,5.0,22.7,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,21.8,0.25,-2.2,-0.1,81.0,204.0,39.7,532.0,113.0,25.8,28.6,130.0,51.5,41.2,222.0,7.0,3.2,35.0,1.59,18.7
14,2020-2021,Ligue-1-Stats,Etienne Green,eng ENG,GK,Saint-Étienne,20,2000,8.0,8.0,720.0,8.0,8.0,1.0,28.0,19.0,78.6,4.0,1.0,3.0,3.0,37.5,4.0,2.0,1.0,1.0,33.3,1.0,0.0,0.0,10.9,0.28,2.9,0.36,46.0,128.0,35.9,149.0,30.0,51.0,38.5,69.0,75.4,54.9,119.0,5.0,4.2,7.0,0.88,14.8
15,2020-2021,Ligue-1-Stats,Bingourou Kamara,sn SEN,GK,Strasbourg,23,1996,8.0,8.0,720.0,8.0,14.0,1.75,32.0,19.0,59.4,2.0,0.0,6.0,2.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.3,0.29,-2.7,-0.34,54.0,133.0,40.6,189.0,47.0,45.0,35.4,56.0,85.7,59.2,93.0,1.0,1.1,2.0,0.25,10.6
16,2020-2021,Ligue-1-Stats,Eiji Kawashima,jp JPN,GK,Strasbourg,37,1983,24.0,24.0,2160.0,24.0,31.0,1.29,91.0,59.0,69.2,8.0,7.0,9.0,8.0,33.3,5.0,3.0,1.0,1.0,25.0,1.0,3.0,0.0,31.0,0.31,0.0,0.0,195.0,404.0,48.3,520.0,81.0,50.2,38.9,192.0,74.5,53.5,349.0,11.0,3.2,11.0,0.46,11.9
17,2020-2021,Ligue-1-Stats,Alban Lafont,fr FRA,GK,Nantes,21,1999,38.0,38.0,3420.0,38.0,55.0,1.45,168.0,113.0,73.2,9.0,13.0,16.0,5.0,13.2,12.0,10.0,1.0,1.0,9.1,2.0,7.0,1.0,51.2,0.24,-2.8,-0.07,199.0,641.0,31.0,864.0,131.0,50.2,39.9,257.0,80.5,54.8,507.0,23.0,4.5,36.0,0.95,14.9
18,2020-2021,Ligue-1-Stats,Gautier Larsonneur,fr FRA,GK,Brest,23,1997,35.0,35.0,3150.0,35.0,62.0,1.77,169.0,108.0,68.0,10.0,7.0,18.0,6.0,17.1,10.0,8.0,1.0,1.0,11.1,1.0,5.0,2.0,53.6,0.27,-6.4,-0.18,181.0,398.0,45.5,967.0,173.0,31.7,33.7,282.0,32.3,34.4,548.0,26.0,4.7,24.0,0.69,12.9
19,2020-2021,Ligue-1-Stats,Jean-Louis Leca,fr FRA,GK,Lens,34,1985,37.0,37.0,3313.0,36.8,51.0,1.39,136.0,88.0,69.9,15.0,12.0,10.0,8.0,21.6,10.0,10.0,0.0,0.0,0.0,0.0,5.0,3.0,42.6,0.25,-5.4,-0.15,186.0,494.0,37.7,764.0,141.0,48.7,37.5,257.0,47.5,39.0,480.0,17.0,3.5,29.0,0.79,14.3
20,2020-2021,Ligue-1-Stats,Benjamin Lecomte,fr FRA,GK,Monaco,29,1991,28.0,28.0,2520.0,28.0,27.0,0.96,68.0,42.0,64.7,18.0,5.0,5.0,13.0,46.4,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,21.7,0.28,-4.3,-0.15,109.0,322.0,33.9,837.0,110.0,29.9,32.1,169.0,42.6,38.4,312.0,9.0,2.9,62.0,2.21,18.7
21,2020-2021,Ligue-1-Stats,Anthony Lopes,pt POR,GK,Lyon,29,1990,38.0,38.0,3420.0,38.0,43.0,1.13,134.0,92.0,71.6,22.0,10.0,6.0,11.0,28.9,7.0,5.0,1.0,1.0,16.7,2.0,4.0,2.0,36.3,0.23,-4.7,-0.12,150.0,338.0,44.4,934.0,186.0,25.9,30.3,249.0,38.6,35.6,499.0,10.0,2.0,60.0,1.58,18.3
22,2020-2021,Ligue-1-Stats,Mike Maignan,fr FRA,GK,Lille,25,1995,38.0,38.0,3420.0,38.0,23.0,0.61,107.0,85.0,79.4,24.0,11.0,3.0,21.0,55.3,2.0,1.0,1.0,0.0,50.0,0.0,7.0,2.0,28.8,0.25,7.8,0.21,123.0,393.0,31.3,826.0,194.0,30.3,31.6,240.0,59.6,48.7,490.0,27.0,5.5,44.0,1.16,17.2
23,2020-2021,Ligue-1-Stats,Radosław Majecki,pl POL,GK,Monaco,20,1999,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.53,0.1,0.05,2.0,11.0,18.2,25.0,2.0,20.0,29.3,12.0,50.0,41.4,12.0,0.0,0.0,3.0,3.0,24.7
24,2020-2021,Ligue-1-Stats,Steve Mandanda,fr FRA,GK,Marseille,35,1985,37.0,37.0,3330.0,37.0,45.0,1.22,127.0,83.0,66.9,16.0,12.0,9.0,8.0,21.6,3.0,3.0,0.0,0.0,0.0,1.0,7.0,1.0,39.0,0.29,-5.0,-0.14,143.0,491.0,29.1,1029.0,198.0,32.3,31.9,291.0,54.6,42.7,564.0,22.0,3.9,35.0,0.95,15.2
25,2020-2021,Ligue-1-Stats,Vito Mannone,it ITA,GK,Monaco,32,1988,9.0,9.0,810.0,9.0,14.0,1.56,33.0,19.0,63.6,5.0,1.0,3.0,2.0,22.2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.7,0.33,-1.3,-0.15,43.0,120.0,35.8,226.0,24.0,33.6,32.9,61.0,72.1,52.8,92.0,1.0,1.1,10.0,1.11,21.5
26,2020-2021,Ligue-1-Stats,Edouard Mendy,sn SEN,GK,Rennes,28,1992,1.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.81,-0.2,-0.19,6.0,11.0,54.5,23.0,2.0,43.5,33.5,6.0,16.7,29.0,11.0,0.0,0.0,0.0,0.0,11.0
27,2020-2021,Ligue-1-Stats,Jessy Moulin,fr FRA,GK,Saint-Étienne,34,1986,29.0,29.0,2610.0,29.0,42.0,1.45,100.0,60.0,62.0,8.0,9.0,12.0,9.0,31.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,2.0,30.0,0.26,-10.0,-0.34,99.0,308.0,32.1,676.0,146.0,28.7,33.4,200.0,57.0,46.2,377.0,16.0,4.2,13.0,0.45,13.1
28,2020-2021,Ligue-1-Stats,Paul Nardi,fr FRA,GK,Lorient,26,1994,23.0,23.0,2070.0,23.0,43.0,1.87,111.0,68.0,64.9,6.0,4.0,13.0,3.0,13.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,33.6,0.27,-9.4,-0.41,92.0,320.0,28.8,435.0,109.0,42.1,36.7,197.0,69.5,51.4,288.0,10.0,3.5,17.0,0.74,15.1
29,2020-2021,Ligue-1-Stats,Keylor Navas,cr CRC,GK,Paris S-G,33,1986,29.0,29.0,2520.0,28.0,18.0,0.64,92.0,73.0,81.5,21.0,3.0,5.0,14.0,48.3,2.0,1.0,1.0,0.0,50.0,0.0,2.0,0.0,26.0,0.26,8.0,0.28,65.0,139.0,46.8,572.0,115.0,18.2,27.2,170.0,20.6,26.7,308.0,0.0,0.0,25.0,0.89,16.6
30,2020-2021,Ligue-1-Stats,Jonas Omlin,ch SUI,GK,Montpellier,26,1994,31.0,31.0,2673.0,29.7,51.0,1.72,155.0,106.0,74.2,10.0,10.0,11.0,2.0,6.5,11.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,49.2,0.25,0.2,0.01,199.0,454.0,43.8,737.0,175.0,39.9,35.5,246.0,65.0,48.8,442.0,24.0,5.4,16.0,0.54,13.4
31,2020-2021,Ligue-1-Stats,Alexandre Oukidja,dz ALG,GK,Metz,32,1988,34.0,34.0,3058.0,34.0,38.0,1.12,127.0,89.0,77.2,12.0,10.0,12.0,8.0,23.5,10.0,9.0,1.0,0.0,10.0,0.0,4.0,1.0,38.4,0.23,1.4,0.04,207.0,526.0,39.4,752.0,184.0,43.6,38.4,286.0,69.2,51.2,536.0,39.0,7.3,47.0,1.38,16.1
32,2020-2021,Ligue-1-Stats,Yohann Pelé,fr FRA,GK,Marseille,37,1982,1.0,1.0,90.0,1.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.35,-0.3,-0.26,0.0,0.0,0.0,20.0,7.0,0.0,17.2,3.0,0.0,18.3,12.0,0.0,0.0,1.0,1.0,12.0
33,2020-2021,Ligue-1-Stats,Anthony Racioppi,ch SUI,GK,Dijon,21,1998,21.0,21.0,1890.0,21.0,33.0,1.57,93.0,59.0,67.7,2.0,6.0,13.0,3.0,14.3,4.0,3.0,1.0,0.0,25.0,0.0,4.0,0.0,33.3,0.33,0.3,0.02,97.0,297.0,32.7,472.0,103.0,37.5,33.9,177.0,67.8,48.1,330.0,7.0,2.1,13.0,0.62,11.5
34,2020-2021,Ligue-1-Stats,Predrag Rajković,rs SRB,GK,Reims,24,1995,37.0,37.0,3285.0,36.5,49.0,1.34,162.0,112.0,72.2,9.0,15.0,13.0,10.0,27.0,7.0,4.0,2.0,1.0,33.3,0.0,7.0,1.0,49.9,0.28,1.9,0.05,192.0,640.0,30.0,1106.0,159.0,40.0,36.7,340.0,58.2,46.6,574.0,11.0,1.9,34.0,0.93,14.5
35,2020-2021,Ligue-1-Stats,Baptiste Reynet,fr FRA,GK,Nîmes,29,1990,38.0,38.0,3420.0,38.0,71.0,1.87,196.0,122.0,66.8,9.0,8.0,21.0,8.0,21.1,10.0,6.0,3.0,1.0,33.3,1.0,7.0,0.0,64.1,0.29,-6.9,-0.18,254.0,731.0,34.7,1287.0,148.0,41.2,36.1,304.0,66.1,47.1,600.0,17.0,2.8,41.0,1.08,16.1
36,2020-2021,Ligue-1-Stats,Sergio Rico,es ESP,GK,Paris S-G,26,1993,10.0,8.0,810.0,9.0,9.0,1.0,36.0,28.0,75.0,5.0,1.0,2.0,5.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.29,2.2,0.24,6.0,23.0,26.1,158.0,40.0,10.8,23.2,55.0,10.9,24.5,110.0,0.0,0.0,10.0,1.11,18.0
37,2020-2021,Ligue-1-Stats,Romain Salin,fr FRA,GK,Rennes,36,1984,15.0,15.0,1350.0,15.0,14.0,0.93,54.0,40.0,74.1,9.0,4.0,2.0,5.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.9,0.25,-1.1,-0.08,76.0,198.0,38.4,425.0,71.0,29.2,30.6,122.0,60.7,47.9,169.0,3.0,1.8,39.0,2.6,20.8
38,2020-2021,Ligue-1-Stats,Matz Sels,be BEL,GK,Strasbourg,28,1992,6.0,6.0,540.0,6.0,13.0,2.17,26.0,13.0,57.7,1.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,9.2,0.29,-3.8,-0.63,38.0,101.0,37.6,124.0,25.0,51.6,40.1,50.0,74.0,54.9,85.0,4.0,4.7,2.0,0.33,7.7
0,2019-2020,Ligue-1-Stats,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,11.0,9.0,900.0,10.0,17.0,1.7,47.0,31.0,63.8,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.3,0.24,-4.7,-0.47,50.0,121.0,41.3,248.0,56.0,30.6,31.3,81.0,55.6,43.9,163.0,9.0,5.5,9.0,0.9,14.0
1,2019-2020,Ligue-1-Stats,Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3.0,3.0,270.0,3.0,2.0,0.67,3.0,1.0,33.3,2.0,0.0,1.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.46,-0.6,-0.21,2.0,2.0,100.0,48.0,9.0,0.0,17.5,9.0,22.2,25.7,23.0,1.0,4.3,6.0,2.0,18.5
2,2019-2020,Ligue-1-Stats,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.05,-0.9,-0.9,1.0,2.0,50.0,11.0,4.0,0.0,18.1,8.0,25.0,28.8,12.0,0.0,0.0,5.0,5.0,27.2
3,2019-2020,Ligue-1-Stats,Walter Benítez,ar ARG,GK,Nice,26,1993,26.0,26.0,2340.0,26.0,36.0,1.38,130.0,95.0,75.4,9.0,8.0,9.0,4.0,15.4,6.0,4.0,1.0,1.0,20.0,0.0,6.0,2.0,41.1,0.28,7.1,0.27,52.0,150.0,34.7,574.0,139.0,16.6,24.4,214.0,25.7,28.9,421.0,11.0,2.6,17.0,0.65,13.3
4,2019-2020,Ligue-1-Stats,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,25.0,25.0,2204.0,24.5,38.0,1.55,108.0,71.0,68.5,7.0,4.0,14.0,6.0,24.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,30.7,0.26,-6.3,-0.26,130.0,379.0,34.3,530.0,80.0,47.4,37.1,175.0,73.1,50.7,265.0,11.0,4.2,26.0,1.06,15.6
